id,Kierowca_id,Autobus_id,Data_przejazdu_ID,Przystanek_koncowy_id,Przystanek_poczatkowy_id,Bilet_id
3617,214,261,613,353,127,1749
3618,243,21,596,278,152,2715
3619,138,96,442,10,237,448
3620,195,91,577,99,266,650
3621,280,37,104,12,224,393
3622,231,238,541,290,397,1675
3623,193,205,556,121,339,404
3624,215,96,758,292,348,1949
3625,55,237,249,187,400,333
3626,50,260,123,331,304,2048
3627,229,205,261,311,155,53
3628,52,37,157,68,53,1526
3629,38,52,360,136,172,2383
3630,189,234,159,3,329,2806
3631,203,174,263,22,26,255
3632,74,153,768,269,54,2669
3633,10,220,632,81,83,2422
3634,114,21,538,81,96,409
3635,151,6,140,5,312,219
3636,226,101,451,270,362,1936
3637,65,178,191,60,367,1135
3638,260,102,185,56,187,1410
3639,79,70,755,268,352,346
3640,121,235,341,22,279,142
3641,92,53,124,20,118,232
3642,63,116,291,180,3,2358
3643,154,197,533,157,78,1509
3644,284,94,559,180,397,155
3645,240,183,71,192,229,99
3646,15,98,787,212,342,383
3647,81,144,705,247,64,2105
3648,103,56,711,171,93,2687
3649,134,103,690,95,265,1591
3650,127,267,274,366,27,1468
3651,13,32,800,15,145,2568
3652,217,87,355,229,398,2308
3653,275,161,158,54,200,1346
3654,108,89,578,315,31,1997
3655,10,33,74,224,72,1793
3656,217,233,614,314,15,1525
3657,150,4,639,359,159,2674
3658,105,8,470,272,194,8
3659,101,263,602,57,103,379
3660,144,195,654,336,120,2007
3661,108,182,294,253,2,1038
3662,139,81,545,260,227,2976
3663,264,30,653,216,166,250
3664,81,72,187,312,297,2418
3665,138,121,591,387,388,1419
3666,185,99,136,230,257,680
3667,82,143,729,378,72,1633
3668,180,253,220,263,142,2516
3669,112,268,486,320,94,1467
3670,180,234,543,65,360,1005
3671,42,146,100,372,71,1732
3672,137,228,179,15,56,2298
3673,72,79,791,113,78,1476
3674,27,201,483,399,29,2149
3675,251,32,544,47,178,2066
3676,92,163,542,308,305,1298
3677,43,20,603,192,274,1950
3678,48,118,193,386,204,1791
3679,247,130,514,235,281,1043
3680,24,12,73,360,65,798
3681,161,185,51,317,335,2183
3682,152,176,259,369,363,2849
3683,46,18,273,351,129,226
3684,172,190,585,344,125,2118
3685,42,102,286,212,275,456
3686,112,161,237,318,376,1319
3687,48,90,742,145,135,2697
3688,138,103,78,186,376,2158
3689,249,214,110,379,332,682
3690,238,1,235,54,51,631
3691,182,250,69,165,268,2642
3692,133,244,30,77,114,2616
3693,135,14,609,310,65,10
3694,166,209,145,88,94,2010
3695,41,98,125,14,258,1991
3696,61,90,604,38,332,2263
3697,191,251,218,231,194,730
3698,266,67,670,18,276,1715
3699,292,167,117,385,95,1837
3700,233,119,693,241,215,35
3701,216,108,207,348,92,1451
3702,9,129,19,231,35,542
3703,99,235,637,358,76,1090
3704,285,240,417,179,60,2543
3705,212,179,216,29,284,2440
3706,199,69,506,94,134,298
3707,114,114,241,355,191,75
3708,57,118,207,3,349,426
3709,299,125,230,49,390,1698
3710,236,17,771,104,162,2278
3711,14,16,395,246,363,2631
3712,113,76,749,17,63,2625
3713,133,49,192,17,12,2360
3714,204,151,153,246,139,786
3715,163,56,634,328,193,2970
3716,35,207,262,236,388,827
3717,249,162,285,91,166,2479
3718,178,69,746,235,400,711
3719,77,158,760,218,397,2847
3720,249,153,435,176,175,733
3721,262,175,663,386,220,917
3722,142,69,327,148,311,1590
3723,147,90,455,288,202,979
3724,244,152,602,242,48,1999
3725,67,198,376,85,280,2580
3726,165,106,222,320,177,814
3727,189,154,572,249,266,2263
3728,263,97,721,69,172,2115
3729,183,248,366,31,41,38
3730,229,136,357,274,299,1345
3731,41,85,130,235,212,733
3732,254,239,783,88,250,201
3733,166,46,35,71,15,1654
3734,30,179,230,263,269,1907
3735,116,37,188,263,337,1920
3736,154,7,401,237,192,128
3737,270,32,779,69,259,2628
3738,198,272,183,204,353,1276
3739,30,36,156,393,112,912
3740,102,146,410,27,198,2620
3741,62,261,540,162,249,1410
3742,4,20,779,370,238,906
3743,63,185,618,138,161,391
3744,191,247,563,123,289,997
3745,154,59,23,305,266,1407
3746,234,64,332,247,38,202
3747,124,201,520,6,322,2761
3748,240,70,483,141,248,673
3749,238,231,573,242,345,883
3750,125,178,779,252,80,1437
3751,298,67,740,358,101,768
3752,160,158,795,48,342,858
3753,164,274,114,124,8,686
3754,39,17,440,18,298,265
3755,240,246,738,52,225,1789
3756,31,163,500,270,274,2019
3757,135,64,76,218,144,1421
3758,179,67,104,250,73,1341
3759,271,202,24,252,42,546
3760,209,268,394,399,176,2159
3761,58,58,167,221,72,258
3762,46,21,656,256,198,188
3763,271,67,671,18,394,2836
3764,213,25,789,112,272,1349
3765,37,116,722,90,40,21
3766,2,34,525,377,120,2509
3767,10,88,37,147,366,1182
3768,15,99,59,311,35,1943
3769,143,40,295,347,300,1431
3770,177,40,186,213,215,1845
3771,29,221,231,298,377,238
3772,46,17,185,326,157,102
3773,176,99,705,199,302,784
3774,27,112,58,182,112,1537
3775,202,103,184,117,114,557
3776,234,222,472,51,63,767
3777,102,90,229,346,47,1677
3778,38,253,788,317,135,177
3779,259,200,150,349,53,1382
3780,197,240,412,269,278,1244
3781,257,228,137,44,216,2455
3782,92,43,440,50,49,1147
3783,222,20,296,208,177,1578
3784,260,180,729,293,13,1448
3785,161,134,732,82,229,1177
3786,3,12,228,135,36,781
3787,160,271,601,29,295,2303
3788,204,103,677,315,382,274
3789,9,154,180,281,208,2464
3790,300,30,433,80,127,530
3791,215,125,711,217,90,539
3792,187,25,724,212,107,943
3793,265,195,709,161,42,206
3794,43,118,65,258,160,2551
3795,128,44,7,79,120,2467
3796,246,159,157,83,299,670
3797,280,209,687,187,131,356
3798,119,256,562,83,142,1577
3799,198,197,59,66,35,323
3800,63,64,644,19,317,2878
3801,153,208,452,203,70,33
3802,257,172,297,231,196,97
3803,236,49,429,294,317,2183
3804,174,118,241,18,372,1034
3805,96,80,508,338,263,686
3806,238,275,623,219,136,1007
3807,289,58,358,358,178,1339
3808,60,152,655,271,256,456
3809,21,144,698,26,59,1018
3810,97,127,470,54,364,428
3811,276,85,471,113,292,2877
3812,51,212,216,85,4,2032
3813,191,146,687,148,203,2144
3814,24,129,724,330,243,662
3815,84,17,413,33,314,480
3816,31,109,371,394,86,2628
3817,105,22,242,240,201,1462
3818,78,274,3,142,368,2911
3819,245,16,755,187,123,1868
3820,215,117,3,88,150,2714
3821,194,64,176,379,74,1636
3822,53,87,423,29,101,2356
3823,119,18,750,123,226,2405
3824,164,67,495,315,120,1173
3825,282,22,498,266,189,1180
3826,188,164,651,138,264,2585
3827,179,8,135,220,61,1234
3828,295,122,189,325,46,2441
3829,81,86,612,34,215,2227
3830,125,95,74,79,142,1975
3831,210,188,58,27,317,893
3832,275,74,784,219,116,28
3833,214,32,554,237,254,2551
3834,202,251,292,393,375,1701
3835,195,67,633,358,381,2486
3836,288,55,784,10,289,74
3837,193,164,387,253,156,872
3838,62,225,361,8,10,1278
3839,150,31,560,337,52,12
3840,173,242,687,296,392,2182
3841,130,214,610,126,297,68
3842,103,164,509,372,224,1067
3843,49,67,238,159,140,708
3844,197,143,314,392,383,1094
3845,38,60,35,32,43,582
3846,263,258,182,251,1,334
3847,221,139,384,362,255,24
3848,127,197,416,196,301,511
3849,74,208,354,218,215,2730
3850,245,188,349,133,22,224
3851,243,27,583,390,373,1400
3852,131,15,23,312,241,1122
3853,204,104,578,331,2,203
3854,170,72,338,66,64,431
3855,200,175,489,34,182,2147
3856,29,208,207,32,69,1695
3857,128,131,610,157,253,2930
3858,195,196,612,19,291,2436
3859,64,22,572,246,126,446
3860,148,67,305,235,233,1826
3861,101,120,43,315,270,1596
3862,133,257,797,149,225,23
3863,194,198,237,18,360,1027
3864,166,206,235,330,19,200
3865,200,240,381,56,281,1673
3866,201,71,540,83,93,1025
3867,182,196,672,225,289,519
3868,34,224,221,202,269,1865
3869,157,155,760,324,195,2384
3870,198,255,608,112,303,257
3871,285,119,223,127,124,608
3872,265,166,587,311,398,2495
3873,270,18,457,321,129,2628
3874,134,33,738,140,84,1354
3875,224,33,296,95,280,2631
3876,14,55,230,139,299,2638
3877,239,3,21,350,29,1660
3878,66,266,678,397,317,2593
3879,260,50,99,346,229,1207
3880,267,183,475,39,186,2682
3881,161,184,753,353,271,2807
3882,132,144,259,33,385,2951
3883,244,230,326,57,82,856
3884,297,43,25,370,394,1672
3885,161,203,66,43,69,689
3886,243,72,744,240,177,1612
3887,293,106,319,330,217,2550
3888,53,259,700,183,306,995
3889,35,256,581,385,174,1001
3890,38,180,413,379,371,1721
3891,236,52,82,142,114,493
3892,122,242,89,160,114,1758
3893,262,176,771,274,98,2510
3894,46,262,498,376,363,893
3895,241,213,607,17,162,1747
3896,202,158,366,238,383,883
3897,56,163,421,133,308,2300
3898,55,174,697,302,114,2217
3899,97,195,42,374,19,681
3900,50,52,789,88,347,13
3901,202,154,591,105,300,1084
3902,148,160,155,323,103,1595
3903,289,250,758,138,31,5
3904,200,272,71,376,145,471
3905,195,103,638,316,41,2802
3906,278,199,205,168,133,939
3907,63,15,736,398,84,1097
3908,219,124,797,70,186,1217
3909,120,247,195,399,286,1815
3910,63,90,158,11,107,1959
3911,128,189,286,64,5,429
3912,282,187,474,268,217,578
3913,153,254,317,374,133,2994
3914,152,29,423,261,59,2767
3915,208,24,763,94,248,2499
3916,173,123,173,188,201,2605
3917,58,245,178,256,136,2266
3918,181,157,12,288,214,110
3919,231,189,29,182,286,1199
3920,229,5,363,117,152,1440
3921,104,247,178,25,156,1137
3922,64,244,85,136,212,877
3923,216,199,395,217,227,2353
3924,162,84,358,52,89,2168
3925,17,15,138,165,183,520
3926,281,22,420,65,62,2462
3927,201,72,195,272,144,1804
3928,275,224,126,397,312,2620
3929,27,42,441,236,383,990
3930,102,229,244,266,261,1966
3931,283,190,299,331,181,1740
3932,71,212,175,286,335,2021
3933,249,228,215,62,157,1341
3934,221,223,362,20,17,227
3935,247,65,352,62,299,374
3936,129,241,256,126,318,1729
3937,30,149,590,107,149,1057
3938,37,176,439,213,208,2659
3939,176,175,63,209,113,2110
3940,191,73,559,383,324,2249
3941,53,146,406,61,305,12
3942,143,106,355,135,327,735
3943,71,203,588,334,9,915
3944,217,82,283,279,312,2780
3945,137,187,465,72,213,2351
3946,80,35,663,352,332,1817
3947,215,129,264,13,166,2774
3948,189,192,271,387,279,679
3949,10,105,663,352,57,2669
3950,66,237,329,254,313,121
3951,199,186,153,134,255,697
3952,130,198,312,280,318,214
3953,31,55,633,37,357,1624
3954,45,35,201,76,215,1695
3955,193,196,609,274,265,118
3956,176,26,300,169,306,1512
3957,77,29,325,149,206,1316
3958,290,109,458,84,144,1791
3959,235,246,46,25,83,659
3960,184,44,15,47,189,2741
3961,208,97,739,27,154,2279
3962,69,150,651,44,81,196
3963,89,148,109,395,1,1185
3964,46,264,397,355,314,2256
3965,57,58,70,269,57,1893
3966,176,123,337,226,338,2587
3967,134,8,262,312,251,2435
3968,248,13,408,2,399,2186
3969,231,99,409,238,67,1909
3970,147,112,766,76,120,1683
3971,6,205,629,195,142,2306
3972,261,159,145,18,326,2681
3973,224,122,571,235,220,1223
3974,185,72,24,246,212,132
3975,53,223,558,198,57,2760
3976,173,45,708,130,157,1438
3977,152,26,595,272,11,209
3978,74,179,490,89,303,1508
3979,69,69,633,116,98,458
3980,251,174,523,272,59,1512
3981,200,75,557,13,131,2350
3982,259,271,683,112,306,1060
3983,280,222,776,19,177,2889
3984,188,246,159,176,67,2302
3985,200,4,740,74,24,2501
3986,22,241,456,324,267,401
3987,89,232,533,386,219,433
3988,198,219,747,202,237,1673
3989,216,116,247,1,83,1531
3990,92,218,59,119,189,594
3991,239,254,315,128,192,2308
3992,244,100,27,337,105,2177
3993,247,182,634,205,112,2111
3994,83,249,508,29,232,2024
3995,284,125,647,272,12,2792
3996,146,182,155,181,349,1159
3997,109,67,600,35,112,2528
3998,129,21,696,103,143,2490
3999,153,236,142,172,102,1303
4000,186,36,390,39,373,2284
4001,128,34,684,50,340,2709
4002,123,18,79,301,281,2467
4003,291,272,102,290,276,1629
4004,292,78,387,61,18,599
4005,69,156,41,179,19,1530
4006,93,207,738,209,91,2074
4007,248,161,607,219,355,972
4008,271,115,286,298,187,1996
4009,120,109,592,257,207,998
4010,295,119,652,334,72,93
4011,226,80,570,68,70,1016
4012,85,100,320,208,303,2171
4013,69,11,516,160,120,826
4014,264,56,669,204,170,963
4015,281,80,776,33,237,334
4016,252,227,733,42,84,1914
4017,40,163,286,10,156,2547
4018,177,148,600,237,382,2775
4019,102,101,754,3,112,1684
4020,71,220,200,322,284,686
4021,298,251,592,193,165,1298
4022,97,49,469,375,71,1237
4023,262,210,735,244,243,1893
4024,27,73,436,301,138,2390
4025,19,114,508,70,46,1004
4026,41,130,345,227,87,1866
4027,139,83,31,191,113,1080
4028,189,140,132,287,179,570
4029,72,28,646,94,366,1586
4030,225,13,326,262,266,1998
4031,77,100,173,324,81,1957
4032,232,50,290,373,176,2144
4033,194,46,83,295,164,862
4034,281,186,443,299,73,215
4035,18,210,714,176,6,1121
4036,23,128,105,127,34,183
4037,179,158,417,73,350,2073
4038,92,209,379,132,102,1981
4039,147,43,184,108,374,1382
4040,289,251,308,111,340,1625
4041,166,67,402,118,295,307
4042,239,134,582,206,255,2419
4043,133,156,197,38,81,627
4044,16,35,301,261,59,1372
4045,208,98,192,107,80,2009
4046,136,171,647,150,215,1281
4047,190,77,748,234,147,2377
4048,106,257,30,190,343,601
4049,277,78,696,245,161,2355
4050,114,134,333,124,101,2041
4051,114,89,265,93,66,2879
4052,25,67,607,108,291,1914
4053,116,60,275,240,113,1462
4054,267,23,130,225,142,1903
4055,143,27,688,132,99,622
4056,141,86,285,376,324,2394
4057,248,95,184,381,117,1735
4058,170,4,696,176,40,406
4059,65,29,550,340,142,360
4060,203,248,728,269,15,1892
4061,93,275,530,249,127,1260
4062,37,260,192,396,284,1919
4063,134,83,662,349,151,13
4064,241,209,482,376,374,1783
4065,14,210,288,78,100,1754
4066,118,1,436,157,178,1849
4067,16,221,306,131,207,2981
4068,252,195,636,275,54,54
4069,197,151,254,61,41,2396
4070,193,206,122,30,346,1100
4071,156,229,254,389,156,2772
4072,212,218,280,102,293,2303
4073,228,26,45,11,297,2739
4074,178,170,585,294,328,803
4075,194,79,700,138,273,839
4076,109,3,216,213,335,1767
4077,88,221,779,213,154,1078
4078,252,94,566,391,67,1866
4079,180,218,529,66,131,597
4080,214,189,654,180,67,622
4081,150,83,582,380,111,1808
4082,2,81,189,134,46,1238
4083,150,204,785,255,236,2496
4084,99,81,272,70,276,1455
4085,263,253,662,306,46,2989
4086,94,54,264,35,19,1770
4087,255,141,419,335,282,1690
4088,246,52,793,151,74,1109
4089,285,274,588,62,103,2436
4090,154,175,726,199,380,249
4091,140,1,567,328,56,930
4092,202,249,313,296,96,692
4093,126,141,655,42,299,686
4094,267,210,89,250,255,138
4095,181,24,308,67,341,2284
4096,53,190,204,395,62,1518
4097,143,35,527,341,303,1313
4098,155,207,193,148,263,478
4099,212,235,435,273,347,1063
4100,246,106,422,9,307,1346
4101,274,53,655,120,239,1236
4102,45,246,786,137,226,659
4103,209,77,689,307,81,620
4104,76,215,60,13,279,2174
4105,182,18,2,52,336,2703
4106,75,226,611,341,21,1677
4107,214,197,460,117,398,571
4108,162,62,694,240,186,1772
4109,123,67,456,102,106,831
4110,202,3,567,328,151,1761
4111,85,29,356,219,348,1251
4112,110,135,667,203,241,87
4113,211,168,422,29,169,1692
4114,201,20,416,267,288,2809
4115,59,212,81,394,211,1876
4116,69,178,676,133,208,264
4117,219,73,55,329,12,1527
4118,250,82,151,315,335,2472
4119,220,186,597,227,369,1509
4120,92,219,364,361,239,1111
4121,156,80,787,390,344,2947
4122,190,262,86,379,114,91
4123,110,191,793,256,39,806
4124,144,220,387,257,2,1129
4125,241,235,75,195,320,74
4126,65,159,41,255,231,2718
4127,61,247,165,131,165,1211
4128,56,154,575,281,41,883
4129,121,121,244,373,329,679
4130,27,274,468,234,336,2365
4131,174,200,611,69,76,861
4132,246,91,651,304,360,160
4133,208,186,592,332,383,1967
4134,37,37,272,245,294,1827
4135,294,106,165,37,97,1955
4136,103,19,793,106,3,166
4137,141,153,435,318,361,1487
4138,233,148,26,14,9,2497
4139,149,94,171,129,245,1538
4140,32,77,522,133,244,1704
4141,168,163,555,202,82,694
4142,92,120,700,136,391,635
4143,186,133,392,201,133,508
4144,172,104,221,349,323,2837
4145,250,96,532,189,16,2976
4146,279,93,607,245,92,1401
4147,17,183,630,55,38,2919
4148,29,19,651,62,153,2351
4149,124,158,783,133,234,1793
4150,203,113,111,323,253,1049
4151,299,168,128,110,57,2615
4152,267,206,483,217,331,2670
4153,117,95,156,299,179,2599
4154,300,129,616,324,200,897
4155,71,53,457,229,257,2417
4156,95,233,409,284,14,2661
4157,156,158,301,66,76,1155
4158,61,203,560,62,269,2780
4159,144,255,753,191,64,2922
4160,150,5,508,353,151,2119
4161,10,202,676,283,324,432
4162,78,252,86,96,233,1153
4163,205,8,448,96,336,2483
4164,289,63,636,279,99,305
4165,256,249,127,126,171,1770
4166,104,171,446,123,317,2172
4167,202,137,731,279,48,2836
4168,217,145,456,154,166,627
4169,288,202,466,141,304,2464
4170,192,113,611,312,378,1274
4171,264,246,86,306,141,1609
4172,259,269,712,304,77,25
4173,108,101,134,260,81,2833
4174,243,53,595,137,8,1265
4175,53,41,225,201,9,2832
4176,250,243,487,9,187,1882
4177,239,185,240,374,59,2165
4178,65,254,100,84,349,121
4179,248,37,216,177,126,38
4180,8,61,28,159,258,977
4181,230,105,621,328,62,240
4182,217,151,409,294,117,862
4183,113,213,254,173,291,2524
4184,273,22,327,22,344,1207
4185,95,94,360,251,330,2592
4186,139,222,735,34,217,471
4187,293,67,690,139,348,1763
4188,200,167,792,280,206,1379
4189,54,240,136,230,55,1479
4190,99,256,709,267,118,43
4191,170,2,147,134,73,749
4192,226,234,696,144,31,77
4193,100,118,125,319,277,1375
4194,51,178,460,170,320,1880
4195,147,25,340,389,4,571
4196,198,66,727,364,154,1388
4197,285,93,651,302,141,346
4198,18,267,352,245,103,630
4199,294,24,687,281,50,765
4200,228,37,67,256,282,2512
4201,194,270,595,244,251,596
4202,243,254,726,223,16,2424
4203,271,267,302,187,27,1892
4204,95,75,278,355,232,2734
4205,35,268,595,206,76,2823
4206,83,192,784,169,206,1126
4207,128,257,452,344,148,2569
4208,280,197,148,176,82,1443
4209,129,26,498,108,230,437
4210,163,111,438,182,13,137
4211,7,236,113,224,49,463
4212,18,23,237,184,219,1288
4213,208,96,794,150,212,1520
4214,2,50,725,159,179,2693
4215,184,94,23,169,339,2812
4216,57,137,781,281,34,1604
4217,94,8,108,55,126,1084
4218,235,235,715,220,294,712
4219,232,60,63,289,174,19
4220,281,152,673,305,240,2176
4221,175,24,185,261,143,1885
4222,270,117,592,61,92,2731
4223,230,99,764,174,209,416
4224,285,90,445,228,40,2227
4225,91,34,74,7,125,1362
4226,131,122,349,358,215,938
4227,164,12,621,162,285,453
4228,87,253,420,214,215,2756
4229,215,11,146,40,266,1946
4230,71,49,240,140,5,1301
4231,185,165,502,245,94,1301
4232,190,41,360,292,187,1811
4233,181,201,160,374,80,2363
4234,206,176,572,284,285,348
4235,82,71,508,188,240,1190
4236,153,185,165,354,132,2807
4237,173,40,316,241,76,606
4238,161,188,336,263,55,2150
4239,25,130,298,171,273,815
4240,84,164,188,74,134,2592
4241,189,37,354,72,26,2014
4242,147,106,690,323,292,842
4243,182,95,117,198,253,1637
4244,209,189,365,328,46,1146
4245,153,216,683,85,70,1234
4246,31,42,762,151,33,1044
4247,38,251,726,232,293,1182
4248,147,255,453,387,126,1784
4249,185,150,681,297,239,956
4250,72,119,173,306,178,57
4251,187,16,180,361,85,672
4252,119,262,663,316,182,2241
4253,118,253,602,14,233,1728
4254,140,76,618,28,5,2954
4255,262,245,517,335,159,623
4256,284,10,675,17,374,2898
4257,114,211,712,180,360,2477
4258,144,86,438,120,245,166
4259,45,112,607,395,51,2990
4260,10,71,644,341,72,851
4261,261,239,283,51,210,1661
4262,87,250,294,378,110,1945
4263,41,50,281,243,282,2338
4264,27,93,280,323,369,1330
4265,119,135,161,46,91,108
4266,110,209,67,31,12,1665
4267,195,211,642,383,61,1002
4268,290,21,639,200,134,494
4269,288,126,123,342,188,1810
4270,91,253,62,334,230,31
4271,109,57,150,400,83,957
4272,245,136,745,191,97,2593
4273,168,60,284,65,106,521
4274,285,55,301,286,128,1447
4275,214,96,627,324,397,2677
4276,58,241,479,78,348,421
4277,57,78,133,196,264,170
4278,42,267,257,307,387,2669
4279,258,23,13,98,41,303
4280,80,67,261,376,323,2286
4281,190,175,6,256,2,925
4282,283,245,437,325,18,1877
4283,112,106,727,218,311,2721
4284,47,266,161,389,365,1687
4285,47,87,230,176,193,2985
4286,284,70,9,57,321,988
4287,116,272,566,271,185,2019
4288,120,38,151,80,247,2289
4289,70,136,260,257,392,1910
4290,77,213,123,179,216,2732
4291,53,226,743,392,351,2014
4292,91,28,89,249,125,654
4293,48,60,256,330,41,1913
4294,169,192,450,276,217,2628
4295,269,198,216,308,344,1075
4296,232,169,123,152,376,2281
4297,208,180,69,325,373,2469
4298,62,120,443,278,206,2666
4299,253,252,747,243,215,739
4300,30,30,160,282,370,27
4301,26,159,289,22,18,2947
4302,247,143,260,52,322,502
4303,298,113,749,119,355,980
4304,45,83,684,366,101,2913
4305,131,169,144,117,279,2935
4306,51,196,472,9,12,1151
4307,29,217,62,162,385,1856
4308,108,103,231,271,182,2073
4309,198,125,376,127,277,1143
4310,2,27,317,57,232,2520
4311,244,225,380,29,94,486
4312,241,236,789,135,14,328
4313,230,153,33,157,15,2436
4314,237,274,340,119,361,1145
4315,189,190,373,389,379,2694
4316,212,35,339,345,249,2518
4317,268,9,550,57,179,113
4318,199,226,164,46,204,1677
4319,90,214,89,273,35,1817
4320,159,194,171,110,68,1047
4321,119,192,439,102,372,1411
4322,288,195,719,334,287,2718
4323,11,151,83,140,137,398
4324,30,246,449,78,278,1345
4325,78,29,658,316,131,1930
4326,85,70,739,389,389,2826
4327,210,161,323,213,382,2545
4328,169,271,235,324,364,810
4329,186,226,735,38,140,443
4330,215,212,395,312,400,748
4331,115,186,420,355,167,138
4332,261,97,647,228,279,811
4333,239,254,792,335,122,2720
4334,79,92,519,366,169,2363
4335,157,152,53,69,272,1605
4336,174,254,92,72,199,964
4337,236,34,581,29,346,315
4338,214,4,590,45,202,2404
4339,132,141,608,90,94,1088
4340,226,189,59,194,230,93
4341,210,116,699,167,260,1565
4342,247,150,585,53,203,828
4343,208,191,443,136,92,210
4344,43,117,334,26,381,1414
4345,281,26,491,272,98,1098
4346,108,39,34,129,14,244
4347,177,115,437,205,203,2441
4348,47,165,710,50,219,109
4349,162,186,39,240,371,1464
4350,143,93,697,131,170,2995
4351,16,224,169,248,201,114
4352,284,223,425,106,131,596
4353,68,141,89,73,156,2803
4354,234,95,696,334,82,1478
4355,234,199,774,51,244,1967
4356,23,79,679,324,138,23
4357,4,198,713,327,347,1456
4358,212,77,671,70,154,2564
4359,41,267,7,217,63,2420
4360,242,20,192,274,300,1245
4361,88,45,76,315,276,2314
4362,94,35,412,74,268,1509
4363,135,136,505,148,116,1315
4364,32,139,352,251,187,1112
4365,251,37,224,367,52,2659
4366,213,218,275,171,280,648
4367,204,80,249,197,86,921
4368,249,143,530,193,139,2949
4369,248,262,738,328,140,136
4370,6,265,97,245,39,2667
4371,253,202,10,250,156,1131
4372,298,161,320,336,322,1014
4373,219,197,160,333,326,1794
4374,133,204,306,305,187,2018
4375,149,99,583,246,65,266
4376,184,257,12,183,316,357
4377,63,20,634,45,188,1490
4378,81,256,575,294,339,2536
4379,32,273,665,98,107,694
4380,209,139,285,52,36,506
4381,36,57,716,181,151,1308
4382,291,57,291,275,81,1498
4383,262,219,244,261,122,1672
4384,37,102,339,316,308,2207
4385,167,181,599,242,64,333
4386,257,116,149,369,209,518
4387,55,190,110,207,324,444
4388,18,246,717,208,52,2840
4389,244,240,70,221,216,1955
4390,165,32,158,251,400,2610
4391,178,54,135,207,110,2505
4392,7,141,60,208,12,2824
4393,16,48,738,22,32,1583
4394,221,222,755,168,206,1452
4395,275,45,370,396,357,2074
4396,115,43,185,231,97,566
4397,23,170,222,274,298,2279
4398,260,20,436,385,77,1699
4399,269,264,333,74,153,702
4400,66,12,171,328,270,3
4401,219,238,449,63,220,1275
4402,199,46,392,295,383,1148
4403,174,170,403,198,158,2780
4404,11,271,717,98,24,314
4405,137,205,221,150,97,1799
4406,193,62,299,12,82,669
4407,197,5,236,27,210,2352
4408,200,190,490,243,89,957
4409,284,100,678,184,16,2014
4410,161,38,177,248,368,2894
4411,115,137,608,76,359,2805
4412,254,119,318,9,294,2663
4413,294,45,158,223,23,2755
4414,8,54,412,150,277,1536
4415,257,166,248,331,388,2489
4416,36,45,238,201,332,2430
4417,148,221,456,259,241,2515
4418,199,185,571,232,124,884
4419,223,80,780,127,189,396
4420,133,163,414,140,25,1337
4421,46,32,448,155,90,1312
4422,222,18,150,379,373,264
4423,248,231,267,313,212,2976
4424,296,213,723,24,159,2302
4425,259,122,236,133,315,644
4426,271,166,318,336,322,2609
4427,144,131,558,291,100,261
4428,178,214,47,334,55,2248
4429,65,41,49,87,397,804
4430,239,206,226,111,358,174
4431,127,35,783,191,63,668
4432,157,21,425,374,198,857
4433,34,121,775,39,132,2258
4434,215,33,78,71,98,2581
4435,164,38,17,376,2,2081
4436,102,236,547,219,345,2822
4437,79,188,365,117,296,204
4438,16,210,108,373,104,2954
4439,75,268,226,219,68,891
4440,93,73,324,285,140,1545
4441,74,119,412,387,131,259
4442,204,91,465,226,75,2599
4443,299,32,199,206,43,157
4444,252,235,521,154,28,1530
4445,160,139,707,268,337,2781
4446,57,221,309,180,262,424
4447,196,34,339,400,71,1759
4448,145,251,341,200,258,1710
4449,171,44,588,367,75,196
4450,46,269,622,72,190,2425
4451,207,184,785,291,118,792
4452,71,222,614,168,315,989
4453,177,60,20,144,158,768
4454,96,109,598,293,68,947
4455,129,2,793,247,256,649
4456,31,252,765,193,306,2179
4457,23,148,312,124,47,1037
4458,133,108,137,342,147,1554
4459,104,90,695,187,127,2195
4460,198,178,621,169,174,722
4461,21,93,695,189,132,922
4462,195,170,486,229,170,1885
4463,134,218,480,386,89,1192
4464,181,1,520,184,180,2780
4465,5,150,428,131,274,2301
4466,21,82,262,6,372,1757
4467,272,205,435,107,136,2786
4468,161,53,588,4,350,1521
4469,95,30,30,87,285,1430
4470,65,22,787,155,285,1434
4471,151,130,26,139,146,400
4472,259,151,253,95,85,608
4473,143,244,677,162,48,409
4474,155,162,432,9,353,465
4475,25,54,40,348,31,2497
4476,278,102,98,313,377,100
4477,86,69,732,101,330,2300
4478,85,141,69,283,226,1920
4479,108,193,186,124,350,1790
4480,69,96,636,239,242,1236
4481,221,89,704,245,212,2685
4482,40,19,126,179,376,1346
4483,214,31,338,311,312,2142
4484,91,105,337,154,104,1640
4485,68,145,262,307,184,1810
4486,222,222,696,241,95,131
4487,170,251,446,69,367,597
4488,183,73,128,374,127,2658
4489,111,195,733,265,189,563
4490,181,44,156,237,343,2987
4491,4,190,73,353,314,722
4492,258,148,219,378,213,366
4493,153,102,145,335,185,95
4494,90,129,420,28,111,2918
4495,110,106,193,308,226,1021
4496,53,89,244,164,305,1181
4497,155,60,225,44,120,1890
4498,116,12,311,46,156,2746
4499,193,45,66,218,34,2190
4500,105,86,186,258,306,1439
4501,75,58,796,287,347,495
4502,27,178,680,27,364,981
4503,217,28,58,374,265,954
4504,103,8,19,329,217,2888
4505,63,106,204,27,248,2714
4506,211,240,607,147,227,250
